acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_2_9_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_2.vnnlib,3.580344982,sat,1.033735016
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_3_1_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_2.vnnlib,3.462799266,sat,1.031759236
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_3_2_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_2.vnnlib,3.468682129,sat,1.036456155
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_3_3_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_2.vnnlib,3.489382274,run_instance_timeout,176.002530235
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_3_4_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_2.vnnlib,3.592093962,sat,1.039661220
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_3_5_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_2.vnnlib,3.602131019,sat,1.035259212
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_3_6_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_2.vnnlib,3.533607563,sat,1.035904550
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_3_7_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_2.vnnlib,3.564438904,sat,1.034542918
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_3_8_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_2.vnnlib,3.535682872,sat,1.037105750
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_3_9_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_2.vnnlib,3.511103446,sat,1.033660056
